student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,,department,dropout,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate
214935,Other,ECE,nan,None,N,16,5.067859225,90.90883256,32349,6,6.3,52,3,7,Y,0,,,,,
201272,Other,CS,nan,Graduate,nan,19,5.071432336,91.82630888,64375,5,13.3,35,3,0,No,0,,,,,
202687,Male,nan,N,Secondary,Yes,,5.78520758,79.36068799,42639,5,5.7,11,4,6,No,1,,,,,
216431,NA,nan,Yes,None,nan,,6.337726866,64.34940488,47490,4,13,39,2,4,Yes,0,,,,,
200451,FEMALE,BIO,nan,Secondary,No,23,5.274291436,88.79652959,44098,5,23.8,20,4,1,No,0,,,,,
210432,NA,nan,Nope,Postgraduate,No,23,5.891199894,71.40024146,52318,5,24.8,12,4,9,No,0,,,,,
210263,Other,,Y,Primary,No,20,4.190227524,77.89708203,38773,4,19.9,38,4,2,No,1,,,,,
216430,FEMALE,ARTS,N,Graduate,N,20,5.90851324,75.36859517,30500,4,16,26,3,8,No,0,,,,,
203941,Male,ECE,Nope,Primary,nan,24,4.588335123,84.64432981,186,2,20,38,2,2,No,0,,,,,
203922,FEMALE,COMMERCE,Yes,nan,N,17,5.743355563,71.30601472,40865,5,14.1,19,3,2,No,0,,,,,
204496,Female,CIVIL,No,None,Y,20,5.065505614,66.87849058,93976,6,8.4,10,2,8,No,1,,,,,
214652,M,nan,Yes,Postgraduate,Y,26,4.83627051,58.08281778,49136,2,13.3,39,2,5,No,0,,,,,
201034,M,COMMERCE,Nope,Postgraduate,Yes,21,5.84441527,69.22654643,22758,,16.5,21,3,7,N,1,,,,,
207840,Male,ME,nan,Postgraduate,No,23,6.994699947,86.9104773,34419,6,21.1,29,3,2,Yes,0,,,,,
217287,NA,nan,Y,None,N,20,5.081022422,87.67381273,48662,6,12.2,1,0,5,Yes,0,,,,,
210269,FEMALE,ARTS,Yes,Graduate,nan,22,4.684849176,84.18393999,44380,2,17.3,31,3,6,nan,0,,,,,
210993,FEMALE,BIO,nan,NA,N,18,6.253797899,66.1685887,25726,6,7.7,41,0,0,Yes,1,,,,,
201355,NA,ECE,No,Primary,N,25,6.963637784,82.52895697,44918,5,13.4,37,0,9,No,0,,,,,
202115,Other,ECE,N,NA,Y,20,5.554364535,76.40015469,29657,4,22.6,36,0,9,Y,0,,,,,
201328,M,ME,Yes,Graduate,Y,19,4.392574021,77.8761936,51582,3,7.3,28,4,6,No,0,,,,,
204194,Other,nan,Yes,Graduate,nan,22,5.505836634,70.51042547,45362,2,23.5,4,0,4,No,0,,,,,
213660,NA,,nan,Primary,Y,23,6.46819882,39.11454081,47347,,22.1,16,4,9,No,0,,,,,
218038,Female,COMMERCE,Y,Primary,-,24,5.700302445,88.7350498,43946,3,21.9,18,3,8,No,0,,,,,
204949,FEMALE,BIO,nan,Secondary,-,18,5.212568493,66.6064072,50589,3,16.4,31,2,9,Y,0,,,,,
215872,Other,ECE,Nope,None,Y,20,4.266395929,67.03447709,72988,5,12,43,1,9,,0,,,,,
204610,Female,ME,Nope,Primary,-,25,5.127508485,61.26951423,30787,5,9.5,16,0,1,No,0,,,,,
219844,Other,ECE,Y,Primary,Yes,21,4.294513986,77.48302031,32021,6,11.5,31,4,6,Yes,0,,,,,
202026,M,ECE,No,Secondary,No,18,6.760899965,84.04001002,5378,4,5.3,46,1,8,No,0,,,,,
214581,,CIVIL,Nope,Graduate,nan,19,6.729621749,91.67697505,63591,5,24.5,53,3,8,No,0,,,,,
208097,,BIO,Yes,Primary,No,24,6.42952495,69.94346888,81421,3,14.5,52,3,6,NA,0,,,,,
217339,Female,ARTS,Yes,None,-,24,5.956857523,,64196,6,16.4,21,0,9,No,1,,,,,
209478,FEMALE,nan,No,Postgraduate,-,26,5.175476698,78.46865551,84845,2,19.1,36,0,0,,0,,,,,
215104,Other,ARTS,Nope,Graduate,No,20,6.901314992,83.51567244,57351,6,21.7,29,0,9,No,0,,,,,
204989,NA,BIO,,Primary,Y,21,4.425117602,81.04890836,72059,3,,14,3,5,No,0,,,,,
200738,M,,Nope,NA,Yes,,6.547314652,86.40001472,40604,,24.2,2,1,9,N,0,,,,,
219817,Other,BIO,No,Secondary,-,23,5.628268627,63.45198242,90570,6,23.8,18,1,2,No,1,,,,,
203376,Female,nan,,Graduate,Y,18,5.203299541,88.59955793,60346,2,6.6,50,3,3,Yes,0,,,,,
211150,Female,CS,Yes,NA,N,17,6.232523509,63.25463486,49271,2,11,21,3,4,No,0,,,,,
207305,Female,CIVIL,No,Graduate,Yes,24,4.734731716,,69944,6,7.8,2,2,9,Y,1,,,,,
204744,FEMALE,CS,Y,None,nan,20,6.174162582,80.69440189,75524,,18,8,3,8,No,1,,,,,
213079,Other,ME,Y,Secondary,No,22,5.623744378,64.69143964,27017,5,23.4,12,4,2,No,1,,,,,
212806,Male,BIO,Nope,None,-,22,5.220080405,74.07621355,38387,4,22.9,0,0,1,No,0,,,,,
214994,Male,nan,Nope,Postgraduate,-,,,78.037951,61952,4,14.2,22,3,7,No,0,,,,,
206132,FEMALE,ECE,No,None,No,25,6.161521782,64.46786601,58863,2,12.3,51,4,5,No,0,,,,,
204205,Other,BIO,nan,NA,No,,5.424866913,78.9066164,61450,4,6.3,35,1,1,Yes,0,,,,,
218892,FEMALE,,No,Primary,nan,24,4.62470798,72.54698679,63193,3,20.9,55,3,5,Yes,0,,,,,
218164,M,CIVIL,Yes,nan,Yes,19,6.400938382,64.25594296,78601,5,15.5,52,2,4,No,1,,,,,
204307,Male,ECE,Y,Postgraduate,N,23,6.173283699,72.09188936,32981,,11.6,43,2,9,nan,0,,,,,
212531,NA,BIO,No,Graduate,,18,4.980429377,62.64317628,71838,5,10.2,10,1,9,Yes,1,,,,,
204058,Other,CS,Y,NA,No,20,6.550561029,84.15495083,49468,5,15.3,2,3,1,Yes,0,,,,,
202617,Other,ECE,No,Graduate,N,25,6.857213728,79.46715297,48119,2,20.5,34,4,2,Yes,0,,,,,
206750,Other,ME,Nope,NA,-,16,6.415394771,82.71884684,42687,2,10.7,1,4,7,No,0,,,,,
207020,FEMALE,CIVIL,Y,Primary,No,20,6.075857748,56.82177761,48816,3,18.8,58,2,3,No,0,,,,,
214411,Other,ARTS,nan,Graduate,nan,19,4.319520566,87.51330828,36556,5,19,48,3,2,Yes,1,,,,,
211506,M,ECE,,NA,Yes,20,5.810329815,69.22243593,43537,6,14.3,27,2,2,No,1,,,,,
206427,Other,CIVIL,nan,Postgraduate,Y,,4.706532084,85.66014281,57614,4,7.7,42,1,8,No,0,,,,,
203230,M,BIO,,None,nan,16,5.04326105,83.02062076,25840,2,18.8,54,4,4,No,0,,,,,
217594,Female,ARTS,Nope,Graduate,Yes,19,4.084396363,77.47239191,50414,5,21,52,3,3,No,0,,,,,
205194,Female,CS,Yes,Postgraduate,N,19,4.277290523,90.73050264,64883,3,6.6,14,1,2,No,0,,,,,
200563,FEMALE,ARTS,No,None,Yes,20,,65.46915713,59319,,17.1,44,1,4,Yes,0,,,,,
219285,NA,CS,Nope,Graduate,-,24,6.020902336,61.93794854,28126,3,9.9,57,1,6,No,1,,,,,
213770,FEMALE,,No,,Y,17,4.389027532,74.25470882,56203,3,22.9,16,2,8,No,1,,,,,
211222,Male,ME,No,nan,-,22,4.879828925,73.37702785,46962,,12.3,40,0,8,No,1,,,,,
219106,M,ECE,Nope,Secondary,No,25,6.987304608,67.54843021,39244,6,12.5,41,0,1,No,0,,,,,
206685,NA,ECE,Nope,nan,No,16,6.042897967,66.80081001,44961,4,19.7,35,0,9,Yes,0,,,,,
202003,Male,BIO,nan,Primary,,19,4.779961317,77.82701828,47423,6,22.2,58,4,9,No,0,,,,,
214902,M,COMMERCE,Yes,,No,21,6.335603136,71.95933123,26713,5,15.9,17,0,4,No,0,,,,,
208887,FEMALE,ECE,nan,None,Y,19,4.261353987,57.59786084,31723,5,11.4,42,3,7,No,1,,,,,
216739,Male,BIO,nan,nan,-,22,5.072980551,81.07278546,50891,4,15.7,54,2,1,No,0,,,,,
219236,M,nan,N,NA,-,25,4.003328535,78.94714538,49676,5,24,57,2,9,No,1,,,,,
203168,M,CS,Yes,NA,nan,24,6.377921332,92.31982937,40438,5,24.1,30,1,0,No,0,,,,,
206649,Female,ARTS,,Primary,No,16,6.70443061,78.34194174,49132,3,12.7,45,3,4,NA,0,,,,,
218997,Other,ME,nan,Primary,Y,18,5.390768487,100,31658,4,14.2,37,2,7,No,0,,,,,
209875,Female,ME,Y,Primary,N,17,6.413500823,64.0792563,55092,,13.5,27,2,5,Yes,1,,,,,
215105,Male,ME,Nope,Postgraduate,-,20,6.110437992,57.45620545,43471,3,19,36,2,8,Yes,0,,,,,
209960,Other,CIVIL,No,Primary,Yes,18,,60.4659872,12981,4,16.2,14,1,8,No,1,,,,,
215985,NA,ME,Nope,Graduate,Yes,21,6.807968295,96.92275149,-9245,2,24.9,42,0,4,No,1,,,,,
202043,FEMALE,ARTS,nan,Graduate,No,22,5.325222471,76.5353866,14196,4,23.9,55,1,3,No,1,,,,,
203820,FEMALE,CS,Nope,Primary,-,18,6.678092892,74.69395838,67575,,11.1,4,4,9,N,0,,,,,
207363,Other,CIVIL,N,Secondary,-,16,5.575030629,73.08693479,53967,6,18.2,58,0,8,nan,0,,,,,
208323,Male,ME,Yes,None,N,17,4.050149891,85.03951062,4103,6,12.6,35,2,2,No,0,,,,,
201456,Female,ME,No,Secondary,Yes,20,5.500215952,,43470,4,7,8,2,0,Yes,1,,,,,
205678,NA,CS,,None,-,22,6.570257051,69.05170912,33055,3,,3,0,5,No,0,,,,,
210711,FEMALE,ARTS,Nope,Secondary,Yes,26,5.010660135,73.29447087,78396,5,8.1,59,4,3,nan,0,,,,,
209561,M,CS,nan,None,nan,16,6.628657961,63.81586709,41214,3,8.1,39,0,2,Y,0,,,,,
201427,M,ECE,Yes,Graduate,-,16,5.656803526,78.18426614,109709,2,16.3,8,2,8,No,0,,,,,
208608,Male,CIVIL,No,None,nan,24,5.552916626,78.81498467,61596,2,15.5,5,2,9,nan,0,,,,,
215364,Female,CIVIL,nan,Secondary,No,21,5.334048692,52.98336188,40027,5,7.7,53,1,6,,1,,,,,
216839,M,ECE,Nope,Primary,Yes,20,4.22514,62.86805237,51230,4,5.3,30,1,1,Yes,0,,,,,
209237,Female,ECE,Yes,nan,Yes,25,5.077041202,89.74738467,56471,3,22.3,22,4,7,No,1,,,,,
206433,Other,ECE,nan,NA,-,19,4.230714239,69.07874524,45129,3,17.3,10,1,9,No,0,,,,,
201911,Female,CIVIL,nan,Postgraduate,-,26,5.933405533,75.21634179,90281,5,6.2,42,4,2,NA,0,,,,,
200503,NA,COMMERCE,N,NA,-,20,5.913052495,79.16072494,46948,,22,2,3,5,No,0,,,,,
202534,Male,CIVIL,Yes,Graduate,Yes,21,4.278159956,90.14825818,28363,6,12.5,44,0,0,Yes,1,,,,,
217814,NA,ARTS,Nope,NA,-,22,4.662529153,74.60427416,78763,6,8.2,28,3,7,,1,,,,,
202781,M,COMMERCE,No,Primary,Yes,22,5.645431704,87.38224119,54493,4,22.7,10,3,3,Y,0,,,,,
201710,Other,ME,Yes,None,No,18,6.618086631,80.50202473,31991,5,8.7,4,4,5,Yes,1,,,,,
204401,Male,ME,,nan,Yes,24,4.309252789,87.60700797,46974,4,11.6,6,0,6,Yes,0,,,,,
207717,FEMALE,CIVIL,nan,nan,nan,23,5.573094766,69.7604291,57448,5,24,25,1,7,No,0,,,,,
217034,Male,BIO,nan,None,N,24,6.257743036,87.12836673,41758,4,24.4,57,0,8,No,0,,,,,
213902,Other,COMMERCE,Nope,NA,Yes,17,6.730965014,80.77180573,12713,6,11.7,56,0,7,Yes,0,,,,,
212285,Other,COMMERCE,Nope,None,Yes,18,4.455572799,58.17472983,62490,4,24.8,14,3,0,,1,,,,,
205129,NA,ECE,Nope,,N,24,6.228311422,99.47021393,47960,2,17.2,14,0,1,,0,,,,,
201805,Male,,nan,Postgraduate,,20,5.627773249,70.35186619,47917,4,9.3,0,1,1,No,0,,,,,
201768,Male,COMMERCE,Y,Primary,-,25,4.904675153,,32228,3,19.8,35,4,0,Yes,0,,,,,
201288,Female,ECE,No,Graduate,nan,20,4.649036992,86.24013809,94005,2,16.4,1,1,7,No,0,,,,,
203971,M,COMMERCE,N,NA,N,23,6.296289406,68.54510056,78951,6,12,47,1,5,Yes,0,,,,,
217626,Female,ARTS,Nope,Graduate,Y,20,6.831119234,62.76143571,20475,4,14.4,9,0,7,Y,0,,,,,
216189,Other,,nan,Primary,Yes,16,5.642587899,72.04950713,38367,,,37,1,8,N,0,,,,,
212492,Female,ARTS,N,NA,nan,19,5.269653642,84.96756765,31676,5,9.5,39,4,6,Yes,1,,,,,
212277,Male,ME,N,Graduate,nan,23,6.537345686,74.72509358,61819,4,6.6,21,0,8,No,0,,,,,
214156,M,CS,N,Graduate,Y,22,5.712013999,66.57721819,72464,3,9,3,0,7,Yes,0,,,,,
202326,NA,ECE,No,NA,Yes,25,4.802004235,77.28239641,56348,4,7.8,6,3,8,No,0,,,,,
207303,M,ECE,Nope,NA,Yes,23,5.177390608,64.72830983,87870,6,12.7,58,4,8,Yes,1,,,,,
217751,FEMALE,,Yes,Graduate,Y,16,4.230436522,61.52944731,51336,5,6.2,52,4,7,Yes,0,,,,,
204489,NA,ECE,Yes,NA,-,25,5.797572166,82.1681893,63608,4,21.5,55,3,0,Y,0,,,,,
215910,Male,BIO,nan,NA,-,23,6.638600355,91.58635921,31574,2,17.6,17,0,8,No,0,,,,,
219700,Female,CS,N,nan,No,23,5.306719309,69.93133926,41341,2,11.3,20,2,5,N,1,,,,,
204279,M,BIO,nan,Secondary,,22,6.275935192,74.03704313,38264,6,22.4,33,0,1,No,0,,,,,
215157,Other,CS,nan,NA,N,21,6.886314572,68.89520829,60876,4,19,29,4,0,Yes,0,,,,,
219131,FEMALE,CS,Yes,nan,-,24,4.344214219,85.16727244,95383,3,19.3,36,1,6,No,0,,,,,
206309,NA,CIVIL,Nope,nan,Yes,19,5.276073765,70.72540141,59422,6,16.4,59,2,7,No,1,,,,,
212578,Other,CS,Y,Secondary,Y,16,4.992197192,50.50293445,47178,3,,57,3,8,Y,0,,,,,
218083,NA,ECE,nan,,Y,26,,80.30174856,10968,,10.7,56,2,4,N,1,,,,,
219188,Female,BIO,No,nan,N,26,6.555863726,78.8399611,76221,6,24.7,57,0,9,No,1,,,,,
204097,FEMALE,COMMERCE,Y,NA,nan,23,4.117263855,57.70538881,9161,4,6.7,11,3,4,No,1,,,,,
214297,NA,CS,Yes,Postgraduate,nan,26,5.180450068,85.3263548,67066,2,23.9,53,3,7,nan,0,,,,,
210584,NA,ARTS,nan,Graduate,Yes,21,6.127623208,74.32497606,34306,5,6.3,1,1,3,No,0,,,,,
219861,FEMALE,COMMERCE,Y,Primary,Y,17,4.675135942,86.75439804,54430,5,7.4,18,3,1,N,0,,,,,
212051,M,COMMERCE,nan,Secondary,nan,16,5.626206168,71.32024121,23995,3,10.7,24,0,7,No,1,,,,,
202950,Female,ME,No,Primary,-,18,6.687931885,78.92824114,31473,4,9.2,24,2,9,No,0,,,,,
210126,M,CS,No,None,-,17,4.963554669,80.20715709,34192,5,23,48,4,4,No,1,,,,,
214909,Female,nan,Y,Postgraduate,Y,25,4.946345871,81.95690528,56375,3,7.3,25,1,9,No,1,,,,,
216392,Other,,N,Postgraduate,nan,24,5.523041203,77.51532569,65934,5,22.4,42,3,3,No,1,,,,,
203111,FEMALE,,Yes,nan,-,21,4.418619796,68.43535908,12215,6,13.4,41,2,5,No,1,,,,,
217496,Female,,Yes,Primary,N,16,6.863833162,97.20310516,34785,2,17.1,35,2,1,N,0,,,,,
216476,Female,COMMERCE,,nan,nan,17,5.466184957,88.39609213,30612,3,19.2,58,2,2,No,0,,,,,
209640,FEMALE,nan,Yes,None,-,19,6.032196681,77.81594306,36546,3,13.1,47,1,9,NA,0,,,,,
204010,M,CIVIL,No,NA,N,24,5.732125851,88.11070394,57489,3,21.8,33,4,2,,1,,,,,
213218,NA,nan,Yes,NA,nan,20,6.779156422,63.82295725,59756,2,7.1,59,1,3,nan,0,,,,,
217387,Female,BIO,Y,Graduate,Yes,18,6.745501195,73.94245759,83513,2,8,52,0,9,,0,,,,,
205207,FEMALE,ARTS,nan,NA,Y,25,4.144637053,61.91052276,58319,5,15.4,21,3,1,No,1,,,,,
216076,FEMALE,BIO,N,Secondary,Y,19,6.181256381,100,19252,4,7.2,27,1,3,No,0,,,,,
206198,NA,nan,Nope,NA,No,22,5.912677938,86.56744103,55091,3,16.5,45,2,3,No,0,,,,,
214791,FEMALE,,Y,Secondary,N,20,6.416487909,73.70561269,56448,5,11.2,56,3,1,No,1,,,,,
219339,Other,BIO,Yes,Primary,Y,25,6.848538332,63.57176634,32739,5,20.9,26,1,3,Yes,1,,,,,
200351,Female,ECE,Nope,Graduate,-,17,5.642900496,68.45451909,67131,5,7.6,5,2,6,Yes,0,,,,,
216362,NA,ARTS,Y,Secondary,N,24,6.4429096,78.99941762,49340,3,10.2,3,2,1,No,0,,,,,
218623,Other,BIO,Y,Graduate,N,18,5.864343567,77.44513592,68577,6,24.3,7,0,1,Y,0,,,,,
200696,Female,CS,Yes,Secondary,Y,17,5.350220125,60.88194267,68508,4,18.8,1,4,0,Yes,1,,,,,
208538,Male,ME,Y,Graduate,Yes,26,4.912711735,78.24548839,39176,2,22.4,22,2,3,No,0,,,,,
202195,NA,CS,N,None,Y,25,5.494402603,69.04975734,38617,2,23.4,11,2,8,NA,0,,,,,
216823,M,CIVIL,No,Postgraduate,-,19,4.920968819,81.52686671,19022,4,6.1,39,3,5,No,0,,,,,
203394,FEMALE,ECE,N,Secondary,N,19,6.516324828,83.0511893,42515,2,13,3,2,1,NA,0,,,,,
216418,Female,,,Postgraduate,Yes,21,4.111279911,82.35778988,49817,6,13.2,37,4,8,No,0,,,,,
208842,Other,ME,nan,Postgraduate,No,16,5.518454312,60.63619176,93250,3,23.9,11,3,1,No,1,,,,,
200606,Male,CIVIL,Nope,Postgraduate,Y,21,4.301765234,79.45139944,50002,3,,42,2,9,N,0,,,,,
205195,Other,ME,Y,Primary,No,22,6.923715948,53.72382038,75863,2,15,47,4,7,No,0,,,,,
201611,Female,CIVIL,Yes,None,nan,17,6.990110472,73.19418656,39973,2,9,45,4,5,No,0,,,,,
206687,Female,COMMERCE,,Postgraduate,No,19,5.558523657,80.90984674,80234,5,22.1,3,2,1,No,1,,,,,
204702,M,BIO,Y,nan,No,24,6.979841801,73.43848415,38904,4,20,55,3,8,Y,0,,,,,
209262,Male,ECE,Y,Graduate,Yes,24,4.256460559,58.83104741,50246,4,15.2,24,0,0,NA,0,,,,,
207731,Male,nan,Y,Postgraduate,-,17,4.040683162,82.90187723,55800,4,,48,1,9,nan,1,,,,,
215956,M,ARTS,nan,Secondary,Yes,23,6.530039207,80.12032893,68745,2,12.3,46,3,3,No,0,,,,,
214972,FEMALE,CIVIL,N,NA,-,25,4.802356987,74.36151229,54138,6,8.1,43,4,3,No,0,,,,,
211266,Male,,Nope,Primary,-,26,4.081745471,70.13508362,17849,2,9,35,4,6,No,0,,,,,
212811,FEMALE,ARTS,No,nan,nan,23,6.089512872,74.49051466,56638,3,13.1,57,3,6,Yes,0,,,,,
205945,NA,ARTS,Nope,Secondary,-,22,6.300102033,83.281452,48327,3,20,26,1,6,No,0,,,,,
215431,Other,COMMERCE,N,Postgraduate,nan,21,4.327569397,,51858,6,14.2,37,0,9,No,1,,,,,
203669,Male,ME,nan,Secondary,Yes,20,5.181058784,68.36755063,74384,,5.4,27,2,5,No,1,,,,,
209543,Female,ME,Y,nan,No,26,,73.47450297,47353,6,16.6,30,3,4,No,1,,,,,
200119,Male,CIVIL,N,None,No,16,6.677788564,64.82675786,51151,2,24.8,9,0,7,Yes,0,,,,,
219928,NA,ME,No,Secondary,,19,5.093129908,58.18712888,38050,5,20.7,26,3,9,No,1,,,,,
211800,Other,BIO,N,Postgraduate,N,22,5.430780173,65.10346839,61053,4,16,16,1,4,No,0,,,,,
200408,FEMALE,ECE,N,Graduate,No,,5.01157608,60.16687864,43079,6,10.8,10,3,3,No,0,,,,,
207920,Male,,No,Postgraduate,N,22,5.528014577,77.00363541,36289,5,11,55,2,1,N,0,,,,,
211668,Other,ME,Yes,Secondary,,25,5.361443349,78.12136701,52537,5,7.9,39,4,4,nan,1,,,,,
202450,Female,ECE,Nope,None,Y,19,,55.10227168,43127,4,21.7,53,0,9,No,1,,,,,
212789,Other,CS,No,NA,Y,17,5.560997066,96.30874873,54854,6,23.4,21,1,6,No,0,,,,,
214673,Male,nan,Y,NA,Yes,17,4.0982211,85.80358195,35227,2,22,4,0,3,NA,1,,,,,
203425,,nan,N,None,Yes,18,6.996271937,96.5483723,43020,2,12.8,55,1,9,Yes,0,,,,,
208260,Female,ECE,Yes,Secondary,N,17,6.424430044,84.10014868,39258,4,7.8,8,0,7,No,0,,,,,
208870,Female,CIVIL,No,Primary,N,20,4.343623286,92.83268977,24394,,20.9,59,4,1,,0,,,,,
208066,Other,CIVIL,nan,Primary,nan,21,5.774652419,84.58247169,69804,2,6.9,1,2,4,No,0,,,,,
210612,Male,COMMERCE,No,nan,nan,18,6.856794525,78.76492391,76829,4,16.2,28,3,0,Y,0,,,,,
217027,Male,nan,Y,,nan,19,4.209638429,83.3433307,49803,4,23.6,50,3,6,No,0,,,,,
216840,FEMALE,CS,Y,NA,No,17,6.584924613,70.48473691,56715,5,12.2,35,2,3,,0,,,,,
219257,M,ECE,No,Graduate,Yes,26,4.058003458,50.85773298,66036,6,,52,3,3,Yes,1,,,,,
210650,Female,nan,nan,nan,-,23,6.710636037,75.32522095,48535,5,23.5,9,1,9,No,0,,,,,
208858,Other,nan,Nope,Primary,Y,19,5.165896116,78.81898134,31374,4,16.2,28,4,8,Yes,1,,,,,
205537,NA,CS,Nope,None,No,24,4.438701381,,60826,,23.3,13,1,9,No,0,,,,,
218662,NA,BIO,N,Primary,nan,20,6.456960852,71.36140951,39492,5,22.2,59,2,0,Y,1,,,,,
215556,FEMALE,CS,nan,Graduate,No,22,6.831787691,86.91112301,68944,2,20.7,22,4,8,No,0,,,,,
211685,M,nan,Y,Postgraduate,No,25,5.05850206,77.98416453,75041,2,24.1,42,2,4,Yes,0,,,,,
214814,Other,COMMERCE,Nope,Primary,N,21,4.565753117,86.6874528,32452,4,10.4,45,1,1,Yes,1,,,,,
202981,,nan,Yes,Primary,nan,24,5.060158555,98.14814853,41263,5,,7,0,1,No,0,,,,,
216764,M,COMMERCE,Y,NA,nan,20,5.643355007,63.77658528,73113,6,14.7,31,3,3,Yes,0,,,,,
205034,M,CS,Yes,Secondary,No,17,5.887964975,70.85175162,35029,4,16.6,33,1,8,No,1,,,,,
210712,FEMALE,BIO,No,nan,,24,5.418387876,88.72478707,87883,4,12.1,59,3,6,N,0,,,,,
205689,Male,ARTS,Yes,Graduate,nan,17,5.211511686,71.27547118,71571,4,20.3,45,4,4,No,1,,,,,
213581,M,COMMERCE,No,Graduate,Yes,23,5.525378723,84.90429003,33213,5,19.7,10,3,0,Yes,0,,,,,
210482,FEMALE,,Y,Secondary,-,21,6.117657745,66.70903518,32615,4,9.7,58,1,1,No,0,,,,,
200208,M,CS,Nope,Postgraduate,No,23,4.199496165,73.80149682,70561,5,6,21,2,1,nan,0,,,,,
202247,M,nan,,Primary,-,24,4.369851788,63.81151126,40301,5,18.1,27,3,2,No,1,,,,,
202930,Male,,,Primary,-,22,,80.92638128,715330,2,8.4,23,3,5,No,0,,,,,
203965,M,,Yes,Postgraduate,Yes,21,5.269622345,70.34410253,40877,3,21.3,39,0,1,No,0,,,,,
219706,Male,ECE,Nope,Secondary,N,19,5.822300437,71.26880368,24098,5,19.6,34,0,6,No,0,,,,,
204049,NA,ECE,nan,Postgraduate,-,25,5.492158523,79.12666236,33592,4,24.3,35,3,9,No,0,,,,,
203233,NA,CS,N,,nan,24,5.767693868,74.21025897,85637,6,13.3,12,0,6,Yes,0,,,,,
210499,M,COMMERCE,Yes,NA,N,18,5.363951296,65.19132946,60841,4,23.7,15,3,2,No,1,,,,,
212858,Female,ME,Yes,Postgraduate,No,,5.310494593,65.86584529,40527,5,22.7,50,2,9,No,1,,,,,
210004,Female,ARTS,Yes,None,No,20,,99.7771133,44541,3,17.2,53,0,3,No,0,,,,,
215908,Other,ARTS,Nope,None,-,,5.87415414,86.89800084,26417,3,9.7,11,1,9,No,0,,,,,
206983,M,ARTS,nan,Secondary,-,22,5.581393293,77.45862388,34506,3,9.1,16,4,4,Yes,0,,,,,
209672,,ARTS,Y,nan,,24,4.7191434,61.6142759,24077,5,19.1,43,3,1,N,0,,,,,
200828,Female,ARTS,Nope,Postgraduate,,19,6.207367313,70.44232556,15793,3,17.1,55,3,1,No,0,,,,,
211364,Female,CS,No,NA,Y,23,6.165810471,71.24804199,51943,6,24.1,46,1,3,No,0,,,,,
218768,Other,ECE,Y,Postgraduate,Y,26,5.307914947,,51823,3,19.6,9,2,7,,0,,,,,
208238,M,CS,N,Secondary,nan,21,5.950203797,96.6383255,71041,4,6.3,14,0,1,Yes,0,,,,,
212347,M,BIO,Y,NA,nan,21,6.114251084,69.3513876,72741,2,11.4,19,1,5,nan,0,,,,,
214503,Other,CIVIL,No,Postgraduate,N,21,,81.34765848,62926,5,6,56,1,5,No,0,,,,,
217710,Other,nan,No,Postgraduate,Yes,19,6.356579071,86.98598803,72257,3,21.1,47,3,3,No,0,,,,,
202698,NA,ARTS,nan,None,Y,18,4.303078123,86.17222448,58700,5,16.7,47,1,1,Y,0,,,,,
214500,NA,ECE,Nope,Secondary,N,18,6.657872879,80.44176108,51147,,16.2,24,3,3,No,1,,,,,
216709,M,ME,Y,NA,N,20,5.863161625,100,639850,5,18.5,35,1,7,No,0,,,,,
213367,M,BIO,nan,Primary,No,,4.90801913,82.90663046,40836,4,18.2,51,1,5,N,0,,,,,
217186,M,CIVIL,Nope,NA,No,19,4.192745355,73.20088006,66896,5,24.9,30,1,9,No,1,,,,,
214244,NA,ARTS,N,Graduate,N,23,4.120658241,53.37590348,65274,2,15.3,26,3,8,Yes,1,,,,,
217205,Other,ME,Yes,None,-,21,5.432491363,70.89096722,80082,4,15.7,2,0,1,No,0,,,,,
202518,FEMALE,ECE,Yes,Graduate,-,19,4.290853746,68.35470807,46703,3,11.9,40,1,1,No,1,,,,,
217866,FEMALE,nan,Y,Secondary,Yes,16,4.805732211,88.90039573,69091,2,10.2,26,0,5,No,0,,,,,
209143,Male,CS,No,Graduate,Yes,19,5.518064138,63.06439115,61987,5,7.5,51,0,3,No,1,,,,,
206650,Male,nan,Nope,Graduate,-,20,5.235495755,98.98701026,63771,6,6.3,21,3,8,No,1,,,,,
209720,Other,ME,Yes,Graduate,Yes,16,5.274582398,67.45743133,15847,3,15.2,38,2,0,No,0,,,,,
211752,Other,ME,Nope,Graduate,Y,26,6.26155215,,68993,6,17.9,52,4,0,No,1,,,,,
216594,Male,BIO,Y,NA,Yes,17,6.456036424,77.84371913,57833,4,22.2,2,0,3,No,0,,,,,
211941,M,CS,No,Primary,nan,25,5.398783,74.66861683,33365,2,18.3,6,1,0,No,0,,,,,
212635,Male,,N,Secondary,No,22,5.127559997,80.65334565,47112,2,16.9,26,1,6,No,0,,,,,
212751,FEMALE,ARTS,N,nan,-,16,4.054507697,63.34799586,15624,3,17.4,34,3,6,No,1,,,,,
213927,M,CS,nan,Primary,N,17,6.419208129,89.25082946,63690,5,23.2,29,0,5,No,0,,,,,
201475,Male,BIO,nan,NA,No,25,4.756733005,65.87677747,55849,2,24.9,5,2,1,No,0,,,,,
