age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,dropout,Unnamed: 17,department.1,dropout.1,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate,gender_male,gender_other,department_BIO,department_CIVIL,department_COMMERCE,department_CS,department_ECE,department_ME,scholarship_yes,parental_education_Postgraduate,parental_education_Primary,parental_education_Secondary,extra_curricular_yes,sports_participation_yes
16.0,5.038144792,64.88886815,43722.0,2.0,10.3,31,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,False,True,True
17.0,6.805773682,75.6732002,99944.0,2.0,16.6,9,0,9,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,True,False,False,False,False,False,False
20.0,5.537343999,81.53935783,50273.0,4.0,13.3,46,1,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,True
25.0,6.656336846,92.31822101,77895.0,2.0,9.4,21,2,8,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,6.621692697,75.83903539,65008.0,6.0,6.5,21,1,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,True
21.0,4.509091858,69.15333032,52643.0,4.0,21.7,52,4,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
22.0,4.683361642,56.80326216,66760.0,6.0,14.9,27,3,2,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,4.432759848,55.18017593,45662.0,4.0,20.2,12,2,7,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.0,4.439165242,75.08979704,57266.0,5.0,8.2,23,1,2,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,False
20.0,4.300812081,72.8830532,49938.0,6.0,15.2,48,1,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,True,True,False
23.0,4.905815182,65.02610874,62027.0,5.0,11.4,5,2,1,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,False,True,False
17.0,6.12529529,84.97103727,19140.0,4.0,19.7,53,2,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,True,False,False,False
21.0,5.500271303,93.12014243,79164.0,4.0,24.6,11,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,True,False,False,True,False
21.0,4.042152581,82.03652185,61052.0,3.0,10.4,35,1,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.0,4.282484563,75.37346694,61378.0,6.0,19.1,34,2,2,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,True,False,False
22.0,6.138198236,65.8227271,29005.0,4.0,15.2,28,0,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,True,False,False,True
20.0,6.760779625,73.11547591,74342.0,4.0,13.6,8,1,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
25.0,5.500271303,54.0930745,49573.0,6.0,13.2,24,1,6,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,True
18.0,4.709308457,70.19963541,46896.0,4.0,10.0,32,3,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,4.319835992,55.91736695,59794.0,3.0,12.9,40,4,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,False,True
26.0,6.69984045,82.49608379,73618.0,5.0,6.1,21,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,True,False
25.0,6.594843587,100.0,46152.0,6.0,12.8,1,3,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
20.0,6.021830187,70.9281863,61723.0,6.0,14.8,54,1,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,True,False
25.0,4.353673096,93.94637315,31541.0,4.0,12.1,47,2,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,False,True,True
17.0,4.543434605,83.74555544,55578.0,3.0,10.7,22,2,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,True,True
25.0,4.887796053,84.28687921,55820.0,6.0,19.6,59,2,9,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19.0,5.345364235,43.6684681,90698.0,6.0,24.4,47,0,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,True,False,False,True
24.0,5.461987056,75.30284652,34433.0,3.0,6.5,22,2,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,True,True
25.0,6.548649832,81.67841136,59338.0,3.0,17.3,11,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,True,True,False
25.0,5.925545723,61.59796641,50361.0,5.0,5.7,37,2,4,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,True,False,False,False
20.0,6.567599143,53.65827593,48270.0,5.0,8.4,38,2,6,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20.0,4.059765617,95.04212959,32527.0,2.0,12.3,16,4,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,True,False
21.0,4.609436497,56.15619859,69618.0,2.0,17.9,24,1,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,True,False,False
17.0,6.865968794,72.53624325,35072.0,4.0,12.3,5,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,True,False
17.0,6.161096593,86.22583929,59189.0,4.0,11.4,54,1,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,True,False
21.0,4.031346928,88.45248925,69402.0,6.0,22.0,12,0,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,False
22.0,4.398170003,67.45671071,87154.0,6.0,20.7,3,2,2,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,True
21.0,5.672228461,62.88644884,30628.0,2.0,15.4,42,3,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,False
23.0,4.197005482,78.38760198,27300.0,4.0,17.9,24,2,6,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.0,4.695049106,53.22748575,74535.0,3.0,5.2,17,3,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,True,True
21.0,4.8528196,65.04578276,44886.0,3.0,8.4,38,4,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,True,False,False,False
23.0,4.257364635,72.61139024,49936.0,5.0,18.7,3,1,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,False,True
19.0,6.002094207,75.09409398,58786.0,6.0,23.3,38,1,5,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,False,True,False,False
24.0,5.177630594,88.23623147,58806.0,2.0,21.1,4,2,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,True
26.0,5.597415068,52.04706607,28930.0,5.0,20.7,42,4,4,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,False,False,False,True
21.0,4.005407091,90.85230332,73310.0,2.0,14.8,40,4,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,True,False,False
17.0,6.419631686,63.30598259,26667.0,2.0,21.7,10,4,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24.0,5.360323227,78.97475019,45446.0,5.0,17.3,40,2,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.0,4.764210765,82.69831864,50391.0,5.0,13.3,18,2,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,5.500271303,77.81424699,44612.0,5.0,22.1,5,1,6,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.0,4.798279511,81.66850174,43943.0,6.0,17.4,22,1,7,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,True,False,False,False,False,False
20.0,4.499711117,68.43574455,42940.0,5.0,20.8,19,1,6,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,True,True
23.0,5.085559646,71.36123853,37537.0,2.0,13.1,8,4,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.0,4.386306247,67.35178018,56073.0,4.0,21.4,41,0,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,False
21.0,4.996021321,87.8894483,77275.0,4.0,18.6,41,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,True,True,True
26.0,4.130331591,80.72128001,78802.0,4.0,23.7,56,3,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17.0,4.637184907,84.54666896,58614.0,4.0,10.6,4,1,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
19.0,5.409209223,71.56720184,37773.0,3.0,18.9,24,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,True,False
21.0,6.10397316,75.09409398,18049.0,6.0,5.7,16,0,2,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,True
26.0,6.441729464,77.1726435,75430.0,3.0,13.8,48,3,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26.0,5.810454501,80.48990399,40359.0,3.0,23.4,27,3,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,True,False,True
16.0,6.90611564,51.15048587,59061.0,3.0,23.9,4,2,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,False,True
23.0,4.474921487,68.06409727,76744.0,4.0,24.2,27,1,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,True
21.0,4.401622892,97.21792576,58221.0,6.0,10.6,0,4,8,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,True,False
19.0,6.539079062,75.9207615,46165.0,5.0,8.9,48,1,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,True,False,False
26.0,6.942886839,52.00159482,39656.0,5.0,15.1,41,0,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,True
21.0,6.044359529,88.7860542,30687.0,4.0,14.1,9,0,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,False,False,True
20.0,5.500271303,59.64508255,57380.0,5.0,21.1,33,1,3,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
24.0,5.801396366,77.95563524,34690.0,6.0,15.1,11,3,9,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,6.520246239,81.65697028,55548.0,4.0,24.1,44,3,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,True,False,False,True
25.0,5.749173741,91.49885313,48767.0,6.0,12.7,18,4,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,True,False,False
17.0,5.751581133,77.04090449,38481.0,2.0,16.5,29,0,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,True,False,False
23.0,4.911666505,70.93659859,45881.0,6.0,5.6,16,3,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,True,False,False,False,False
22.0,6.272130179,68.35412242,79768.0,4.0,23.6,24,3,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17.0,6.185030549,61.80173626,38958.0,4.0,15.1,40,0,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,False,False,True,False
19.0,4.272771222,64.51612158,52137.0,4.0,16.5,7,4,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,True,False,False,False
24.0,6.42994086,69.22886789,38095.0,5.0,16.6,29,0,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,True,False,True,False
16.0,5.067859225,90.90883256,32349.0,6.0,6.3,52,3,7,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,True,False,False,False,False,False,False,True
19.0,5.071432336,91.82630888,64375.0,5.0,13.3,35,3,0,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,False,False,False,False,False,False
21.0,5.78520758,79.36068799,42639.0,5.0,5.7,11,4,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,True,True,False
21.0,6.337726866,64.34940488,47490.0,4.0,13.0,39,2,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,True
23.0,5.274291436,88.79652959,44098.0,5.0,23.8,20,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,True,False,False
23.0,5.891199894,71.40024146,52318.0,5.0,24.8,12,4,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,False,False
20.0,4.190227524,77.89708203,38773.0,4.0,19.9,38,4,2,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,True,False,False,False
20.0,5.90851324,75.36859517,30500.0,4.0,16.0,26,3,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,4.588335123,84.64432981,186.0,2.0,20.0,38,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,True,False,False,False
17.0,5.743355563,71.30601472,40865.0,5.0,14.1,19,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,True,False,False,False,False,False
20.0,5.065505614,66.87849058,93976.0,6.0,8.4,10,2,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,True,False
26.0,4.83627051,58.08281778,49136.0,2.0,13.3,39,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,True,False,False,True,False
21.0,5.84441527,69.22654643,22758.0,4.0,16.5,21,3,7,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,True,False,False,True,False
23.0,6.994699947,86.9104773,34419.0,6.0,21.1,29,3,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,True,False,False,False,True
20.0,5.081022422,87.67381273,48662.0,6.0,12.2,1,0,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,True
22.0,4.684849176,84.18393999,44380.0,2.0,17.3,31,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,6.253797899,66.1685887,25726.0,6.0,7.7,41,0,0,1,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,False,False,True
25.0,6.963637784,82.52895697,44918.0,5.0,13.4,37,0,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,True,False,False,False
